"time","wallTime","source2.y","source1.y","adder.y"
0.5558,0.864953,0.527623,0.527623,1.05516
0.5559,0.864975,0.527708,0.527708,1.05533
0.556,0.864999,0.527793,0.527793,1.0555
0.5561,0.86502,0.527878,0.527878,1.05567
0.5562,0.865043,0.527963,0.527963,1.05584
0.5563,0.865065,0.528048,0.528048,1.05601
0.5564,0.865086,0.528133,0.528133,1.05618
0.5565,0.865108,0.528218,0.528218,1.05635
0.5566,0.865126,0.528302,0.528302,1.05652
0.5567,0.865148,0.528387,0.528387,1.05669
0.5568,0.86517,0.528472,0.528472,1.05686
0.5569,0.86519,0.528557,0.528557,1.05703
0.557,0.865212,0.528642,0.528642,1.0572
0.5571,0.865234,0.528727,0.528727,1.05737
0.5572,0.865256,0.528812,0.528812,1.05754
0.5573,0.865276,0.528897,0.528897,1.05771
0.5574,0.865298,0.528982,0.528982,1.05788
0.5575,0.865322,0.529066,0.529066,1.05805
0.5576,0.865341,0.529151,0.529151,1.05822
0.5577,0.865371,0.529236,0.529236,1.05839
0.5578,0.865399,0.529321,0.529321,1.05856
0.5579,0.865427,0.529406,0.529406,1.05873
0.558,0.865454,0.529491,0.529491,1.0589
0.5581,0.86548,0.529575,0.529575,1.05907
0.5582,0.865517,0.52966,0.52966,1.05924
0.5583,0.865554,0.529745,0.529745,1.05941
0.5584,0.865584,0.52983,0.52983,1.05958
0.5585,0.865606,0.529915,0.529915,1.05974
0.5586,0.86563,0.53,0.53,1.05991
0.5587,0.865655,0.530084,0.530084,1.06008
0.5588,0.865683,0.530169,0.530169,1.06025
0.5589,0.865704,0.530254,0.530254,1.06042
0.559,0.865728,0.530339,0.530339,1.06059
0.5591,0.865755,0.530423,0.530423,1.06076
0.5592,0.865775,0.530508,0.530508,1.06093
0.5593,0.865806,0.530593,0.530593,1.0611
0.5594,0.865832,0.530678,0.530678,1.06127
0.5595,0.865855,0.530763,0.530763,1.06144
0.5596,0.865879,0.530847,0.530847,1.06161
0.5597,0.865899,0.530932,0.530932,1.06178
0.5598,0.865921,0.531017,0.531017,1.06195
0.5599,0.865943,0.531101,0.531101,1.06212
0.56,0.86597,0.531186,0.531186,1.06229
0.5601,0.865989,0.531271,0.531271,1.06246
0.5602,0.866013,0.531356,0.531356,1.06263
0.5603,0.866039,0.53144,0.53144,1.0628
0.5604,0.866061,0.531525,0.531525,1.06297
0.5605,0.866082,0.53161,0.53161,1.06313
0.5606,0.86611,0.531694,0.531694,1.0633
0.5607,0.866131,0.531779,0.531779,1.06347
0.5608,0.866155,0.531864,0.531864,1.06364
0.5609,0.866175,0.531949,0.531949,1.06381
0.561,0.866198,0.532033,0.532033,1.06398
0.5611,0.866216,0.532118,0.532118,1.06415
0.5612,0.866236,0.532203,0.532203,1.06432
0.5613,0.866256,0.532287,0.532287,1.06449
0.5614,0.866289,0.532372,0.532372,1.06466
0.5615,0.866333,0.532456,0.532456,1.06483
0.5616,0.866392,0.532541,0.532541,1.065
0.5617,0.86644,0.532626,0.532626,1.06517
0.5618,0.866496,0.53271,0.53271,1.06534
0.5619,0.866545,0.532795,0.532795,1.06551
0.562,0.866607,0.53288,0.53288,1.06567
0.5621,0.866652,0.532964,0.532964,1.06584
0.5622,0.866707,0.533049,0.533049,1.06601
0.5623,0.866758,0.533133,0.533133,1.06618
0.5624,0.866815,0.533218,0.533218,1.06635
0.5625,0.866859,0.533303,0.533303,1.06652
0.5626,0.866905,0.533387,0.533387,1.06669
0.5627,0.866963,0.533472,0.533472,1.06686
0.5628,0.867018,0.533556,0.533556,1.06703
0.5629,0.867067,0.533641,0.533641,1.0672
0.563,0.867118,0.533726,0.533726,1.06737
0.5631,0.86717,0.53381,0.53381,1.06754
0.5632,0.867222,0.533895,0.533895,1.0677
0.5633,0.867279,0.533979,0.533979,1.06787
0.5634,0.867323,0.534064,0.534064,1.06804
0.5635,0.867377,0.534148,0.534148,1.06821
0.5636,0.86743,0.534233,0.534233,1.06838
0.5637,0.867474,0.534317,0.534317,1.06855
0.5638,0.867532,0.534402,0.534402,1.06872
0.5639,0.867586,0.534486,0.534486,1.06889
0.564,0.867638,0.534571,0.534571,1.06906
0.5641,0.867696,0.534655,0.534655,1.06923
0.5642,0.867739,0.53474,0.53474,1.0694
0.5643,0.867794,0.534824,0.534824,1.06956
0.5644,0.867841,0.534909,0.534909,1.06973
0.5645,0.867903,0.534993,0.534993,1.0699
0.5646,0.867945,0.535078,0.535078,1.07007
0.5647,0.868001,0.535162,0.535162,1.07024
0.5648,0.868054,0.535247,0.535247,1.07041
0.5649,0.868104,0.535331,0.535331,1.07058
0.565,0.868162,0.535416,0.535416,1.07075
0.5651,0.868215,0.5355,0.5355,1.07092
0.5652,0.868273,0.535585,0.535585,1.07108
0.5653,0.868317,0.535669,0.535669,1.07125
0.5654,0.868379,0.535754,0.535754,1.07142
0.5655,0.868421,0.535838,0.535838,1.07159
0.5656,0.86848,0.535922,0.535922,1.07176
0.5657,0.868531,0.536007,0.536007,1.07193
0.5658,0.868587,0.536091,0.536091,1.0721
0.5659,0.868642,0.536176,0.536176,1.07227
0.566,0.868694,0.53626,0.53626,1.07244
0.5661,0.868748,0.536345,0.536345,1.0726
0.5662,0.868797,0.536429,0.536429,1.07277
0.5663,0.868839,0.536513,0.536513,1.07294
0.5664,0.86889,0.536598,0.536598,1.07311
0.5665,0.868946,0.536682,0.536682,1.07328
0.5666,0.868988,0.536766,0.536766,1.07345
0.5667,0.869044,0.536851,0.536851,1.07362
0.5668,0.869108,0.536935,0.536935,1.07379
0.5669,0.869155,0.53702,0.53702,1.07395
0.567,0.869205,0.537104,0.537104,1.07412
0.5671,0.86925,0.537188,0.537188,1.07429
0.5672,0.869304,0.537273,0.537273,1.07446
0.5673,0.869364,0.537357,0.537357,1.07463
0.5674,0.869416,0.537441,0.537441,1.0748
0.5675,0.869468,0.537526,0.537526,1.07497
0.5676,0.869509,0.53761,0.53761,1.07514
0.5677,0.869566,0.537694,0.537694,1.0753
0.5678,0.869623,0.537779,0.537779,1.07547
0.5679,0.86971,0.537863,0.537863,1.07564
0.568,0.86973,0.537947,0.537947,1.07581
0.5681,0.86977,0.538031,0.538031,1.07598
0.5682,0.869806,0.538116,0.538116,1.07615
0.5683,0.86986,0.5382,0.5382,1.07632
0.5684,0.869912,0.538284,0.538284,1.07648
0.5685,0.869963,0.538369,0.538369,1.07665
0.5686,0.870006,0.538453,0.538453,1.07682
0.5687,0.870062,0.538537,0.538537,1.07699
0.5688,0.870106,0.538621,0.538621,1.07716
0.5689,0.870162,0.538706,0.538706,1.07733
0.569,0.870212,0.53879,0.53879,1.0775
0.5691,0.870265,0.538874,0.538874,1.07766
0.5692,0.870325,0.538958,0.538958,1.07783
0.5693,0.870362,0.539043,0.539043,1.078
0.5694,0.870414,0.539127,0.539127,1.07817
0.5695,0.870463,0.539211,0.539211,1.07834
0.5696,0.870519,0.539295,0.539295,1.07851
0.5697,0.870573,0.539379,0.539379,1.07867
0.5698,0.870622,0.539464,0.539464,1.07884
0.5699,0.870671,0.539548,0.539548,1.07901
0.57,0.870724,0.539632,0.539632,1.07918
0.5701,0.87076,0.539716,0.539716,1.07935
0.5702,0.870814,0.5398,0.5398,1.07952
0.5703,0.870866,0.539885,0.539885,1.07969
0.5704,0.870916,0.539969,0.539969,1.07985
0.5705,0.87096,0.540053,0.540053,1.08002
0.5706,0.871017,0.540137,0.540137,1.08019
0.5707,0.871063,0.540221,0.540221,1.08036
0.5708,0.871112,0.540305,0.540305,1.08053
0.5709,0.871162,0.54039,0.54039,1.08069
0.571,0.871215,0.540474,0.540474,1.08086
0.5711,0.871269,0.540558,0.540558,1.08103
0.5712,0.871318,0.540642,0.540642,1.0812
0.5713,0.871361,0.540726,0.540726,1.08137
0.5714,0.871413,0.54081,0.54081,1.08154
0.5715,0.871477,0.540894,0.540894,1.0817
0.5716,0.871519,0.540978,0.540978,1.08187
0.5717,0.87157,0.541062,0.541062,1.08204
0.5718,0.87162,0.541147,0.541147,1.08221
0.5719,0.871677,0.541231,0.541231,1.08238
0.572,0.871731,0.541315,0.541315,1.08255
0.5721,0.871784,0.541399,0.541399,1.08271
0.5722,0.871831,0.541483,0.541483,1.08288
0.5723,0.871879,0.541567,0.541567,1.08305
0.5724,0.871929,0.541651,0.541651,1.08322
0.5725,0.871977,0.541735,0.541735,1.08339
0.5726,0.872029,0.541819,0.541819,1.08355
0.5727,0.872089,0.541903,0.541903,1.08372
0.5728,0.872143,0.541987,0.541987,1.08389
0.5729,0.87219,0.542071,0.542071,1.08406
0.573,0.872238,0.542155,0.542155,1.08423
0.5731,0.872291,0.542239,0.542239,1.08439
0.5732,0.872343,0.542323,0.542323,1.08456
0.5733,0.87239,0.542407,0.542407,1.08473
0.5734,0.872433,0.542491,0.542491,1.0849
0.5735,0.872489,0.542575,0.542575,1.08507
0.5736,0.87254,0.542659,0.542659,1.08523
0.5737,0.872575,0.542743,0.542743,1.0854
0.5738,0.872633,0.542827,0.542827,1.08557
0.5739,0.872672,0.542911,0.542911,1.08574
0.574,0.872717,0.542995,0.542995,1.08591
0.5741,0.872776,0.543079,0.543079,1.08607
0.5742,0.872819,0.543163,0.543163,1.08624
0.5743,0.87287,0.543247,0.543247,1.08641
0.5744,0.872909,0.543331,0.543331,1.08658
0.5745,0.872956,0.543415,0.543415,1.08675
0.5746,0.873007,0.543499,0.543499,1.08691
0.5747,0.873051,0.543583,0.543583,1.08708
0.5748,0.873092,0.543667,0.543667,1.08725
0.5749,0.873146,0.543751,0.543751,1.08742
0.575,0.873189,0.543835,0.543835,1.08759
0.5751,0.873236,0.543919,0.543919,1.08775
0.5752,0.873291,0.544003,0.544003,1.08792
0.5753,0.873346,0.544087,0.544087,1.08809
0.5754,0.873387,0.54417,0.54417,1.08826
0.5755,0.873439,0.544254,0.544254,1.08842
0.5756,0.873483,0.544338,0.544338,1.08859
0.5757,0.873541,0.544422,0.544422,1.08876
0.5758,0.873586,0.544506,0.544506,1.08893
0.5759,0.873639,0.54459,0.54459,1.0891
0.576,0.873688,0.544674,0.544674,1.08926
0.5761,0.873731,0.544758,0.544758,1.08943
0.5762,0.873787,0.544841,0.544841,1.0896
0.5763,0.873839,0.544925,0.544925,1.08977
0.5764,0.873885,0.545009,0.545009,1.08993
0.5765,0.873935,0.545093,0.545093,1.0901
0.5766,0.873983,0.545177,0.545177,1.09027
0.5767,0.874045,0.545261,0.545261,1.09044
0.5768,0.874093,0.545344,0.545344,1.09061
0.5769,0.874139,0.545428,0.545428,1.09077
0.577,0.874189,0.545512,0.545512,1.09094
0.5771,0.87423,0.545596,0.545596,1.09111
0.5772,0.874282,0.54568,0.54568,1.09128
0.5773,0.874334,0.545763,0.545763,1.09144
0.5774,0.874388,0.545847,0.545847,1.09161
0.5775,0.874442,0.545931,0.545931,1.09178
0.5776,0.874481,0.546015,0.546015,1.09195
0.5777,0.874532,0.546099,0.546099,1.09211
0.5778,0.874585,0.546182,0.546182,1.09228
0.5779,0.874632,0.546266,0.546266,1.09245
0.578,0.874685,0.54635,0.54635,1.09262
0.5781,0.874734,0.546434,0.546434,1.09278
0.5782,0.874781,0.546517,0.546517,1.09295
0.5783,0.874833,0.546601,0.546601,1.09312
0.5784,0.874884,0.546685,0.546685,1.09329
0.5785,0.874931,0.546769,0.546769,1.09345
0.5786,0.87498,0.546852,0.546852,1.09362
0.5787,0.875018,0.546936,0.546936,1.09379
0.5788,0.875074,0.54702,0.54702,1.09396
0.5789,0.875125,0.547103,0.547103,1.09412
0.579,0.875162,0.547187,0.547187,1.09429
0.5791,0.875215,0.547271,0.547271,1.09446
0.5792,0.875269,0.547355,0.547355,1.09463
0.5793,0.875309,0.547438,0.547438,1.09479
0.5794,0.875358,0.547522,0.547522,1.09496
0.5795,0.875415,0.547606,0.547606,1.09513
0.5796,0.875465,0.547689,0.547689,1.09529
0.5797,0.875511,0.547773,0.547773,1.09546
0.5798,0.875556,0.547857,0.547857,1.09563
0.5799,0.875615,0.54794,0.54794,1.0958
0.58,0.875654,0.548024,0.548024,1.09596
0.5801,0.875701,0.548108,0.548108,1.09613
0.5802,0.875749,0.548191,0.548191,1.0963
0.5803,0.875807,0.548275,0.548275,1.09647
0.5804,0.875852,0.548358,0.548358,1.09663
0.5805,0.875905,0.548442,0.548442,1.0968
0.5806,0.875954,0.548526,0.548526,1.09697
0.5807,0.876002,0.548609,0.548609,1.09714
0.5808,0.876053,0.548693,0.548693,1.0973
0.5809,0.876103,0.548777,0.548777,1.09747
0.581,0.876144,0.54886,0.54886,1.09764
0.5811,0.876195,0.548944,0.548944,1.0978
0.5812,0.876248,0.549027,0.549027,1.09797
0.5813,0.876293,0.549111,0.549111,1.09814
0.5814,0.876346,0.549194,0.549194,1.09831
0.5815,0.8764,0.549278,0.549278,1.09847
0.5816,0.876443,0.549362,0.549362,1.09864
0.5817,0.8765,0.549445,0.549445,1.09881
0.5818,0.876544,0.549529,0.549529,1.09897
0.5819,0.876592,0.549612,0.549612,1.09914
0.582,0.876648,0.549696,0.549696,1.09931
0.5821,0.876683,0.549779,0.549779,1.09948
0.5822,0.876736,0.549863,0.549863,1.09964
0.5823,0.876785,0.549946,0.549946,1.09981
0.5824,0.876833,0.55003,0.55003,1.09998
0.5825,0.876884,0.550113,0.550113,1.10014
0.5826,0.876929,0.550197,0.550197,1.10031
0.5827,0.876977,0.55028,0.55028,1.10048
0.5828,0.877028,0.550364,0.550364,1.10064
0.5829,0.877074,0.550447,0.550447,1.10081
0.583,0.877123,0.550531,0.550531,1.10098
0.5831,0.877176,0.550614,0.550614,1.10115
0.5832,0.877224,0.550698,0.550698,1.10131
0.5833,0.877272,0.550781,0.550781,1.10148
0.5834,0.877324,0.550865,0.550865,1.10165
0.5835,0.877366,0.550948,0.550948,1.10181
0.5836,0.877428,0.551032,0.551032,1.10198
0.5837,0.877466,0.551115,0.551115,1.10215
0.5838,0.877522,0.551199,0.551199,1.10231
0.5839,0.877564,0.551282,0.551282,1.10248
0.584,0.877616,0.551365,0.551365,1.10265
0.5841,0.877672,0.551449,0.551449,1.10281
0.5842,0.877723,0.551532,0.551532,1.10298
0.5843,0.877765,0.551616,0.551616,1.10315
0.5844,0.877825,0.551699,0.551699,1.10331
0.5845,0.877876,0.551782,0.551782,1.10348
0.5846,0.87791,0.551866,0.551866,1.10365
0.5847,0.877966,0.551949,0.551949,1.10382
0.5848,0.878017,0.552033,0.552033,1.10398
0.5849,0.878071,0.552116,0.552116,1.10415
0.585,0.878123,0.552199,0.552199,1.10432
0.5851,0.878161,0.552283,0.552283,1.10448
0.5852,0.878217,0.552366,0.552366,1.10465
0.5853,0.878253,0.552449,0.552449,1.10482
0.5854,0.878306,0.552533,0.552533,1.10498
0.5855,0.878361,0.552616,0.552616,1.10515
0.5856,0.878398,0.5527,0.5527,1.10532
0.5857,0.878454,0.552783,0.552783,1.10548
0.5858,0.878505,0.552866,0.552866,1.10565
0.5859,0.878557,0.552949,0.552949,1.10582
0.586,0.878598,0.553033,0.553033,1.10598
0.5861,0.878647,0.553116,0.553116,1.10615
0.5862,0.8787,0.553199,0.553199,1.10632
0.5863,0.878745,0.553283,0.553283,1.10648
0.5864,0.878801,0.553366,0.553366,1.10665
0.5865,0.878852,0.553449,0.553449,1.10682
0.5866,0.878898,0.553533,0.553533,1.10698
0.5867,0.878949,0.553616,0.553616,1.10715
0.5868,0.879001,0.553699,0.553699,1.10732
0.5869,0.879045,0.553782,0.553782,1.10748
0.587,0.879096,0.553866,0.553866,1.10765
0.5871,0.879148,0.553949,0.553949,1.10781
0.5872,0.879199,0.554032,0.554032,1.10798
0.5873,0.87924,0.554115,0.554115,1.10815
0.5874,0.879293,0.554199,0.554199,1.10831
0.5875,0.879348,0.554282,0.554282,1.10848
0.5876,0.879387,0.554365,0.554365,1.10865
0.5877,0.879437,0.554448,0.554448,1.10881
0.5878,0.879489,0.554532,0.554532,1.10898
0.5879,0.879542,0.554615,0.554615,1.10915
0.588,0.8796,0.554698,0.554698,1.10931
0.5881,0.879649,0.554781,0.554781,1.10948
0.5882,0.879687,0.554864,0.554864,1.10965
0.5883,0.879736,0.554948,0.554948,1.10981
0.5884,0.879789,0.555031,0.555031,1.10998
0.5885,0.879828,0.555114,0.555114,1.11014
0.5886,0.879876,0.555197,0.555197,1.11031
0.5887,0.87994,0.55528,0.55528,1.11048
0.5888,0.87999,0.555363,0.555363,1.11064
0.5889,0.880029,0.555447,0.555447,1.11081
0.589,0.880082,0.55553,0.55553,1.11098
0.5891,0.880126,0.555613,0.555613,1.11114
0.5892,0.880176,0.555696,0.555696,1.11131
0.5893,0.880223,0.555779,0.555779,1.11148
0.5894,0.880271,0.555862,0.555862,1.11164
0.5895,0.88033,0.555945,0.555945,1.11181
0.5896,0.880378,0.556029,0.556029,1.11197
0.5897,0.880412,0.556112,0.556112,1.11214
0.5898,0.880476,0.556195,0.556195,1.11231
0.5899,0.880516,0.556278,0.556278,1.11247
0.59,0.88056,0.556361,0.556361,1.11264
0.5901,0.880617,0.556444,0.556444,1.11281
0.5902,0.880666,0.556527,0.556527,1.11297
0.5903,0.880712,0.55661,0.55661,1.11314
0.5904,0.880766,0.556693,0.556693,1.1133
0.5905,0.880819,0.556776,0.556776,1.11347
0.5906,0.880856,0.556859,0.556859,1.11364
0.5907,0.880907,0.556943,0.556943,1.1138
0.5908,0.88096,0.557026,0.557026,1.11397
0.5909,0.881012,0.557109,0.557109,1.11413
0.591,0.881055,0.557192,0.557192,1.1143
0.5911,0.8811,0.557275,0.557275,1.11447
0.5912,0.881153,0.557358,0.557358,1.11463
0.5913,0.881205,0.557441,0.557441,1.1148
0.5914,0.881252,0.557524,0.557524,1.11496
0.5915,0.881296,0.557607,0.557607,1.11513
0.5916,0.881346,0.55769,0.55769,1.1153
0.5917,0.881392,0.557773,0.557773,1.11546
0.5918,0.881452,0.557856,0.557856,1.11563
0.5919,0.881496,0.557939,0.557939,1.11579
0.592,0.881543,0.558022,0.558022,1.11596
0.5921,0.881589,0.558105,0.558105,1.11613
0.5922,0.88163,0.558188,0.558188,1.11629
0.5923,0.881688,0.558271,0.558271,1.11646
0.5924,0.881734,0.558354,0.558354,1.11662
0.5925,0.881783,0.558437,0.558437,1.11679
0.5926,0.88183,0.55852,0.55852,1.11696
0.5927,0.881871,0.558603,0.558603,1.11712
0.5928,0.881931,0.558685,0.558685,1.11729
0.5929,0.881979,0.558768,0.558768,1.11745
0.593,0.882035,0.558851,0.558851,1.11762
0.5931,0.882087,0.558934,0.558934,1.11779
0.5932,0.882132,0.559017,0.559017,1.11795
0.5933,0.882184,0.5591,0.5591,1.11812
0.5934,0.882226,0.559183,0.559183,1.11828
0.5935,0.882283,0.559266,0.559266,1.11845
0.5936,0.882339,0.559349,0.559349,1.11861
0.5937,0.882382,0.559432,0.559432,1.11878
0.5938,0.882424,0.559515,0.559515,1.11895
0.5939,0.882484,0.559597,0.559597,1.11911
0.594,0.88253,0.55968,0.55968,1.11928
0.5941,0.882584,0.559763,0.559763,1.11944
0.5942,0.882624,0.559846,0.559846,1.11961
0.5943,0.882676,0.559929,0.559929,1.11977
0.5944,0.882732,0.560012,0.560012,1.11994
0.5945,0.882765,0.560095,0.560095,1.12011
0.5946,0.88282,0.560177,0.560177,1.12027
0.5947,0.882858,0.56026,0.56026,1.12044
0.5948,0.882913,0.560343,0.560343,1.1206
0.5949,0.882949,0.560426,0.560426,1.12077
0.595,0.883003,0.560509,0.560509,1.12093
0.5951,0.883073,0.560592,0.560592,1.1211
0.5952,0.883105,0.560674,0.560674,1.12127
0.5953,0.883157,0.560757,0.560757,1.12143
0.5954,0.883219,0.56084,0.56084,1.1216
0.5955,0.883278,0.560923,0.560923,1.12176
0.5956,0.883333,0.561006,0.561006,1.12193
0.5957,0.883399,0.561088,0.561088,1.12209
0.5958,0.88346,0.561171,0.561171,1.12226
0.5959,0.883506,0.561254,0.561254,1.12242
0.596,0.883578,0.561337,0.561337,1.12259
0.5961,0.883614,0.561419,0.561419,1.12276
0.5962,0.883668,0.561502,0.561502,1.12292
0.5963,0.883717,0.561585,0.561585,1.12309
0.5964,0.883759,0.561668,0.561668,1.12325
0.5965,0.883809,0.56175,0.56175,1.12342
0.5966,0.883868,0.561833,0.561833,1.12358
0.5967,0.883909,0.561916,0.561916,1.12375
0.5968,0.883959,0.561999,0.561999,1.12391
0.5969,0.884007,0.562081,0.562081,1.12408
0.597,0.884061,0.562164,0.562164,1.12425
0.5971,0.884101,0.562247,0.562247,1.12441
0.5972,0.884147,0.562329,0.562329,1.12458
0.5973,0.884199,0.562412,0.562412,1.12474
0.5974,0.884244,0.562495,0.562495,1.12491
0.5975,0.8843,0.562577,0.562577,1.12507
0.5976,0.884348,0.56266,0.56266,1.12524
0.5977,0.884389,0.562743,0.562743,1.1254
0.5978,0.884445,0.562825,0.562825,1.12557
0.5979,0.884487,0.562908,0.562908,1.12573
0.598,0.884534,0.562991,0.562991,1.1259
0.5981,0.884585,0.563073,0.563073,1.12606
0.5982,0.884629,0.563156,0.563156,1.12623
0.5983,0.884677,0.563239,0.563239,1.12639
0.5984,0.884734,0.563321,0.563321,1.12656
0.5985,0.884776,0.563404,0.563404,1.12673
0.5986,0.884821,0.563486,0.563486,1.12689
0.5987,0.884885,0.563569,0.563569,1.12706
0.5988,0.884935,0.563652,0.563652,1.12722
0.5989,0.884972,0.563734,0.563734,1.12739
0.599,0.885019,0.563817,0.563817,1.12755
0.5991,0.885068,0.563899,0.563899,1.12772
0.5992,0.885122,0.563982,0.563982,1.12788
0.5993,0.885177,0.564065,0.564065,1.12805
0.5994,0.885214,0.564147,0.564147,1.12821
0.5995,0.885276,0.56423,0.56423,1.12838
0.5996,0.885314,0.564312,0.564312,1.12854
0.5997,0.885367,0.564395,0.564395,1.12871
0.5998,0.88542,0.564477,0.564477,1.12887
0.5999,0.885475,0.56456,0.56456,1.12904
0.6,0.88552,0.564642,0.564642,1.1292
0.6001,0.885564,0.564725,0.564725,1.12937
0.6002,0.885618,0.564808,0.564808,1.12953
0.6003,0.885666,0.56489,0.56489,1.1297
0.6004,0.885717,0.564973,0.564973,1.12986
0.6005,0.88576,0.565055,0.565055,1.13003
0.6006,0.885812,0.565138,0.565138,1.13019
0.6007,0.885858,0.56522,0.56522,1.13036
0.6008,0.885903,0.565303,0.565303,1.13052
0.6009,0.885958,0.565385,0.565385,1.13069
0.601,0.886009,0.565468,0.565468,1.13085
0.6011,0.886062,0.56555,0.56555,1.13102
0.6012,0.886103,0.565632,0.565632,1.13118
0.6013,0.886154,0.565715,0.565715,1.13135
0.6014,0.886204,0.565797,0.565797,1.13151
0.6015,0.886257,0.56588,0.56588,1.13168
0.6016,0.886306,0.565962,0.565962,1.13184
0.6017,0.88635,0.566045,0.566045,1.13201
0.6018,0.8864,0.566127,0.566127,1.13217
0.6019,0.88645,0.56621,0.56621,1.13234
0.602,0.886494,0.566292,0.566292,1.1325
0.6021,0.88654,0.566374,0.566374,1.13267
0.6022,0.886583,0.566457,0.566457,1.13283
0.6023,0.886631,0.566539,0.566539,1.133
0.6024,0.886691,0.566622,0.566622,1.13316
0.6025,0.88673,0.566704,0.566704,1.13333
0.6026,0.886785,0.566786,0.566786,1.13349
0.6027,0.886829,0.566869,0.566869,1.13366
0.6028,0.886878,0.566951,0.566951,1.13382
0.6029,0.886928,0.567034,0.567034,1.13398
0.603,0.886984,0.567116,0.567116,1.13415
0.6031,0.887025,0.567198,0.567198,1.13431
0.6032,0.88708,0.567281,0.567281,1.13448
0.6033,0.887126,0.567363,0.567363,1.13464
0.6034,0.887179,0.567445,0.567445,1.13481
0.6035,0.887225,0.567528,0.567528,1.13497
0.6036,0.887265,0.56761,0.56761,1.13514
0.6037,0.887321,0.567692,0.567692,1.1353
0.6038,0.887362,0.567775,0.567775,1.13547
0.6039,0.887422,0.567857,0.567857,1.13563
0.604,0.887468,0.567939,0.567939,1.1358
0.6041,0.887518,0.568022,0.568022,1.13596
0.6042,0.887576,0.568104,0.568104,1.13613
0.6043,0.887629,0.568186,0.568186,1.13629
0.6044,0.887684,0.568268,0.568268,1.13645
0.6045,0.887724,0.568351,0.568351,1.13662
0.6046,0.887777,0.568433,0.568433,1.13678
0.6047,0.887829,0.568515,0.568515,1.13695
0.6048,0.887871,0.568598,0.568598,1.13711
0.6049,0.887924,0.56868,0.56868,1.13728
0.605,0.887979,0.568762,0.568762,1.13744
0.6051,0.888019,0.568844,0.568844,1.13761
0.6052,0.888064,0.568927,0.568927,1.13777
0.6053,0.888117,0.569009,0.569009,1.13794
0.6054,0.888159,0.569091,0.569091,1.1381
0.6055,0.888201,0.569173,0.569173,1.13826
0.6056,0.888251,0.569255,0.569255,1.13843
0.6057,0.888304,0.569338,0.569338,1.13859
0.6058,0.888357,0.56942,0.56942,1.13876
0.6059,0.88841,0.569502,0.569502,1.13892
0.606,0.888452,0.569584,0.569584,1.13909
0.6061,0.888506,0.569666,0.569666,1.13925
0.6062,0.888559,0.569749,0.569749,1.13942
0.6063,0.888599,0.569831,0.569831,1.13958
0.6064,0.888652,0.569913,0.569913,1.13974
0.6065,0.888702,0.569995,0.569995,1.13991
0.6066,0.888747,0.570077,0.570077,1.14007
0.6067,0.888799,0.57016,0.57016,1.14024
0.6068,0.888849,0.570242,0.570242,1.1404
0.6069,0.888893,0.570324,0.570324,1.14057
0.607,0.888949,0.570406,0.570406,1.14073
0.6071,0.888994,0.570488,0.570488,1.14089
0.6072,0.889044,0.57057,0.57057,1.14106
0.6073,0.889092,0.570652,0.570652,1.14122
0.6074,0.889156,0.570734,0.570734,1.14139
0.6075,0.889201,0.570817,0.570817,1.14155
0.6076,0.889249,0.570899,0.570899,1.14172
0.6077,0.889295,0.570981,0.570981,1.14188
0.6078,0.889335,0.571063,0.571063,1.14204
